# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
510           	7.666850e-06	9.617431e-06	1.018974e-05
511           	7.687162e-06	9.610331e-06	1.020244e-05
512           	7.779851e-06	9.612769e-06	1.004600e-05
513           	7.474782e-06	9.607904e-06	1.032089e-05
514           	7.574858e-06	9.609342e-06	1.014791e-05
515           	7.747260e-06	9.600855e-06	1.014328e-05
516           	7.708713e-06	9.604304e-06	1.040038e-05
517           	7.546125e-06	9.595634e-06	1.008016e-05
518           	7.404593e-06	9.597815e-06	1.033493e-05
519           	7.393181e-06	9.589970e-06	1.009569e-05
520           	7.395246e-06	9.590844e-06	1.000927e-05
521           	7.246585e-06	9.589794e-06	1.086191e-05
522           	7.080351e-06	9.591048e-06	1.057471e-05
523           	7.039113e-06	9.582958e-06	1.024115e-05
524           	7.009066e-06	9.582818e-06	1.027872e-05
525           	7.242167e-06	9.574096e-06	1.001411e-05
526           	7.241053e-06	9.574650e-06	9.975723e-06
527           	7.356452e-06	9.565926e-06	9.844919e-06
528           	7.413599e-06	9.568656e-06	9.927677e-06
529           	7.309387e-06	9.562223e-06	9.929398e-06
530           	7.378600e-06	9.565047e-06	9.917199e-06
531           	7.537925e-06	9.558033e-06	9.681359e-06
532           	7.373009e-06	9.561386e-06	9.913081e-06
533           	7.408208e-06	9.557364e-06	1.033641e-05
534           	7.402003e-06	9.558667e-06	1.009815e-05
535           	7.256745e-06	9.549519e-06	1.026451e-05
536           	7.569682e-06	9.551010e-06	1.031344e-05
537           	7.347453e-06	9.545887e-06	1.034805e-05
538           	7.331335e-06	9.547590e-06	1.025220e-05
539           	7.389901e-06	9.542355e-06	1.032774e-05
540           	7.430886e-06	9.552634e-06	1.082899e-05
541           	7.233659e-06	9.544260e-06	1.078559e-05
542           	7.235286e-06	9.545326e-06	1.063754e-05
543           	7.205961e-06	9.533022e-06	1.069575e-05
544           	7.093389e-06	9.534476e-06	1.048355e-05
545           	7.237613e-06	9.528239e-06	1.032254e-05
546           	7.526378e-06	9.532908e-06	1.035312e-05
547           	7.213578e-06	9.525411e-06	1.016266e-05
548           	7.266785e-06	9.528146e-06	1.022381e-05
549           	7.460023e-06	9.523152e-06	1.036415e-05
550           	7.551266e-06	9.524760e-06	1.033291e-05
551           	7.540611e-06	9.516646e-06	1.014224e-05
552           	7.584056e-06	9.517075e-06	1.030075e-05
553           	7.509944e-06	9.509677e-06	1.011435e-05
554           	7.627754e-06	9.513088e-06	1.030203e-05
555           	7.598763e-06	9.510231e-06	1.048409e-05
556           	7.563914e-06	9.513224e-06	1.030784e-05
557           	7.470462e-06	9.508100e-06	1.032955e-05
558           	7.628172e-06	9.510112e-06	1.022548e-05
559           	7.482601e-06	9.508797e-06	1.076815e-05
560           	7.242600e-06	9.511841e-06	1.092487e-05
561           	7.275873e-06	9.501536e-06	1.079035e-05
562           	7.256025e-06	9.502801e-06	1.055202e-05
563           	7.316475e-06	9.496565e-06	1.041068e-05
564           	7.145875e-06	9.498842e-06	1.025520e-05
565           	7.121672e-06	9.491172e-06	1.010629e-05
566           	7.118818e-06	9.494089e-06	1.018609e-05
567           	7.053335e-06	9.489331e-06	1.011008e-05
568           	7.008652e-06	9.491263e-06	9.816757e-06
569           	7.020867e-06	9.480816e-06	9.740224e-06
570           	7.116697e-06	9.482922e-06	9.777825e-06
571           	6.891539e-06	9.476720e-06	9.724479e-06
572           	6.964631e-06	9.482520e-06	1.017240e-05
573           	7.077735e-06	9.474993e-06	9.945634e-06
574           	6.637691e-06	9.481221e-06	1.028153e-05
575           	6.693577e-06	9.474686e-06	1.012002e-05
576           	6.868552e-06	9.478415e-06	1.010709e-05
577           	6.894230e-06	9.471116e-06	9.872851e-06
578           	6.828213e-06	9.472726e-06	1.022104e-05
579           	6.783322e-06	9.464319e-06	1.003519e-05
580           	6.821870e-06	9.469031e-06	1.041235e-05
581           	6.696862e-06	9.457372e-06	9.936501e-06
582           	6.714763e-06	9.459983e-06	9.734791e-06
583           	6.892164e-06	9.453269e-06	9.619618e-06
584           	6.846655e-06	9.459049e-06	9.520792e-06
585           	7.272029e-06	9.451220e-06	9.312294e-06
586           	7.401394e-06	9.452658e-06	9.284246e-06
587           	7.393564e-06	9.445575e-06	9.188212e-06
588           	7.337121e-06	9.452717e-06	9.621289e-06
589           	7.230200e-06	9.445659e-06	9.315012e-06
590           	7.137989e-06	9.442765e-06	9.290927e-06
591           	7.321988e-06	9.435198e-06	9.428837e-06
592           	7.434298e-06	9.437287e-06	9.248708e-06
593           	7.220206e-06	9.431940e-06	9.276935e-06
594           	7.370583e-06	9.434406e-06	9.227565e-06
595           	7.388127e-06	9.427379e-06	9.081065e-06
596           	7.553971e-06	9.430486e-06	9.061910e-06
597           	7.471534e-06	9.423407e-06	8.979370e-06
598           	7.444777e-06	9.435241e-06	9.979843e-06
599           	7.455753e-06	9.424983e-06	9.627170e-06
600           	7.646003e-06	9.426663e-06	9.679294e-06
601           	7.484429e-06	9.417766e-06	9.730450e-06
602           	7.474203e-06	9.417169e-06	9.391773e-06
603           	7.490465e-06	9.410337e-06	9.179487e-06
604           	7.662269e-06	9.413109e-06	9.049709e-06
605           	7.510123e-06	9.405731e-06	8.773450e-06
606           	7.436526e-06	9.408621e-06	8.765392e-06
607           	7.516095e-06	9.402494e-06	8.682200e-06
608           	7.501312e-06	9.406808e-06	8.991347e-06
609           	7.427163e-06	9.399947e-06	8.745198e-06
610           	7.207626e-06	9.400170e-06	9.059893e-06
611           	7.147973e-06	9.392242e-06	8.799774e-06
612           	6.899299e-06	9.393357e-06	8.972451e-06
613           	6.983322e-06	9.390263e-06	9.543678e-06
614           	7.168604e-06	9.392466e-06	9.383027e-06
615           	6.943330e-06	9.385485e-06	9.189560e-06
616           	6.786348e-06	9.389326e-06	9.167881e-06
617           	6.644031e-06	9.388278e-06	9.390910e-06
618           	6.859847e-06	9.389919e-06	9.582391e-06
619           	6.691716e-06	9.377393e-06	9.435440e-06
620           	6.688624e-06	9.379095e-06	9.246983e-06
621           	6.533958e-06	9.374634e-06	9.215449e-06
622           	6.690507e-06	9.376807e-06	9.088053e-06
623           	6.761638e-06	9.369568e-06	9.011143e-06
624           	6.848858e-06	9.374277e-06	9.170673e-06
625           	6.867087e-06	9.366888e-06	8.883111e-06
626           	6.736630e-06	9.368020e-06	8.790605e-06
627           	6.757981e-06	9.361841e-06	9.022598e-06
628           	6.589964e-06	9.362990e-06	8.875185e-06
629           	6.666958e-06	9.357651e-06	9.102854e-06
630           	6.934534e-06	9.359831e-06	8.969310e-06
631           	6.605771e-06	9.354652e-06	9.291738e-06
632           	6.836948e-06	9.357124e-06	9.249755e-06
633           	7.043936e-06	9.349675e-06	9.120840e-06
634           	7.020042e-06	9.353704e-06	9.346943e-06
635           	7.085146e-06	9.349831e-06	9.448120e-06
636           	7.208148e-06	9.350878e-06	9.177046e-06
637           	7.325335e-06	9.342821e-06	9.075031e-06
638           	7.503355e-06	9.356353e-06	1.022101e-05
639           	7.394612e-06	9.343777e-06	9.819919e-06
640           	7.425400e-06	9.345299e-06	9.544419e-06
641           	7.200040e-06	9.342200e-06	9.401376e-06
642           	7.499893e-06	9.343972e-06	9.263919e-06
643           	7.483387e-06	9.335044e-06	8.901075e-06
644           	7.555367e-06	9.338345e-06	9.117122e-06
645           	7.464439e-06	9.329960e-06	9.009003e-06
646           	7.680131e-06	9.331420e-06	8.780601e-06
647           	7.450115e-06	9.321042e-06	8.808550e-06
648           	7.470645e-06	9.325430e-06	9.147031e-06
649           	7.482819e-06	9.318126e-06	8.897862e-06
650           	7.484606e-06	9.321797e-06	9.034707e-06
651           	7.629918e-06	9.315117e-06	8.821555e-06
652           	7.673570e-06	9.317917e-06	8.859062e-06
653           	7.697850e-06	9.312149e-06	8.835196e-06
654           	7.576634e-06	9.315665e-06	8.865078e-06
655           	7.412412e-06	9.309215e-06	8.825498e-06
656           	7.647649e-06	9.311375e-06	8.700158e-06
657           	7.469685e-06	9.307118e-06	9.224600e-06
658           	7.585267e-06	9.308862e-06	9.053908e-06
659           	7.423860e-06	9.303397e-06	9.493860e-06
660           	7.520070e-06	9.306279e-06	9.325649e-06
661           	7.704322e-06	9.305085e-06	9.354828e-06
662           	7.557885e-06	9.307035e-06	9.183893e-06
663           	7.553644e-06	9.298723e-06	9.237994e-06
664           	7.567122e-06	9.299566e-06	8.918504e-06
665           	7.367635e-06	9.290050e-06	8.742849e-06
666           	7.585194e-06	9.292385e-06	8.628725e-06
667           	7.491939e-06	9.285364e-06	8.424221e-06
668           	7.369754e-06	9.289605e-06	8.712811e-06
669           	7.443388e-06	9.282376e-06	8.489892e-06
670           	7.335690e-06	9.287807e-06	8.865680e-06
671           	7.381401e-06	9.280677e-06	8.630365e-06
672           	7.504036e-06	9.282542e-06	9.240829e-06
673           	7.282914e-06	9.275242e-06	8.931442e-06
674           	7.213945e-06	9.277658e-06	8.755395e-06
675           	7.221176e-06	9.270665e-06	8.541587e-06
676           	7.097054e-06	9.274570e-06	8.451647e-06
677           	7.115589e-06	9.267925e-06	8.328628e-06
678           	7.192908e-06	9.268783e-06	8.305328e-06
679           	7.367747e-06	9.275665e-06	9.881778e-06
680           	7.238893e-06	9.272814e-06	9.344060e-06
681           	7.107925e-06	9.261433e-06	9.120213e-06
682           	7.138161e-06	9.263434e-06	8.857841e-06
683           	7.279526e-06	9.257440e-06	8.568308e-06
684           	7.373645e-06	9.264587e-06	8.376163e-06
685           	7.434414e-06	9.257635e-06	8.321213e-06
686           	7.869198e-06	9.258098e-06	8.287369e-06
687           	8.115570e-06	9.250609e-06	8.611475e-06
688           	7.880606e-06	9.252750e-06	8.331872e-06
689           	7.911005e-06	9.242638e-06	8.393226e-06
690           	8.177014e-06	9.244641e-06	8.241648e-06
691           	7.998630e-06	9.239058e-06	8.456951e-06
692           	8.381466e-06	9.241439e-06	8.390843e-06
693           	8.153478e-06	9.239190e-06	8.628736e-06
694           	7.988822e-06	9.241285e-06	8.416409e-06
695           	8.131846e-06	9.234299e-06	8.537913e-06
696           	8.421512e-06	9.236403e-06	8.354843e-06
697           	7.556870e-06	9.231174e-06	8.651143e-06
698           	7.891769e-06	9.232811e-06	8.511467e-06
699           	8.286639e-06	9.228390e-06	8.805562e-06
700           	8.159618e-06	9.230830e-06	8.622525e-06
701           	7.641250e-06	9.224246e-06	8.510669e-06
702           	7.988663e-06	9.225999e-06	8.390747e-06
703           	7.509420e-06	9.218667e-06	8.143501e-06
704           	7.655686e-06	9.220250e-06	8.284937e-06
705           	7.306909e-06	9.212387e-06	8.045248e-06
706           	7.462931e-06	9.213681e-06	8.140582e-06
707           	7.135994e-06	9.207345e-06	8.195832e-06
708           	7.745117e-06	9.210386e-06	8.273761e-06
709           	6.622173e-06	9.204304e-06	8.109537e-06
710           	6.813720e-06	9.209455e-06	8.550927e-06
711           	7.681129e-06	9.202914e-06	8.359523e-06
712           	6.746476e-06	9.205218e-06	8.302560e-06
713           	6.785044e-06	9.199059e-06	8.533969e-06
714           	6.884349e-06	9.201804e-06	8.448914e-06
715           	6.512404e-06	9.194628e-06	8.263586e-06
716           	6.536617e-06	9.201265e-06	8.630437e-06
717           	6.587978e-06	9.194531e-06	8.409741e-06
718           	6.363283e-06	9.196683e-06	8.289466e-06
719           	6.521476e-06	9.201270e-06	9.782315e-06
720           	6.644058e-06	9.201866e-06	9.507882e-06
721           	6.464673e-06	9.195657e-06	9.467962e-06
722           	6.211638e-06	9.196826e-06	8.999104e-06
723           	6.361296e-06	9.189669e-06	8.716804e-06
724           	6.082757e-06	9.189197e-06	8.567599e-06
725           	6.169150e-06	9.181606e-06	8.359240e-06
726           	5.805934e-06	9.183337e-06	8.218003e-06
727           	6.010514e-06	9.181436e-06	8.824907e-06
728           	6.815842e-06	9.186653e-06	9.067684e-06
729           	6.431056e-06	9.174119e-06	9.289877e-06
730           	6.788780e-06	9.177384e-06	9.233369e-06
731           	6.807603e-06	9.171972e-06	8.910473e-06
732           	6.997909e-06	9.174068e-06	8.725693e-06
733           	6.961328e-06	9.170349e-06	9.125786e-06
734           	7.081992e-06	9.171696e-06	8.874105e-06
735           	7.096559e-06	9.163862e-06	9.055566e-06
736           	7.315732e-06	9.163070e-06	8.758270e-06
737           	7.203604e-06	9.156222e-06	8.505237e-06
738           	7.412147e-06	9.159801e-06	8.622804e-06
739           	7.635047e-06	9.153212e-06	8.379211e-06
740           	7.620711e-06	9.157488e-06	8.292914e-06
741           	7.626719e-06	9.152786e-06	8.359665e-06
742           	7.558928e-06	9.154833e-06	8.197567e-06
743           	7.547251e-06	9.146887e-06	8.400193e-06
744           	7.993767e-06	9.149342e-06	8.302826e-06
745           	7.831868e-06	9.142121e-06	8.521163e-06
746           	7.513953e-06	9.144422e-06	8.367496e-06
747           	7.416434e-06	9.137611e-06	8.333092e-06
748           	7.742516e-06	9.140335e-06	8.210058e-06
749           	7.311457e-06	9.136019e-06	8.415217e-06
750           	7.248094e-06	9.138384e-06	8.241112e-06
751           	7.245697e-06	9.149455e-06	1.001100e-05
752           	7.160142e-06	9.149213e-06	9.605929e-06
753           	7.013581e-06	9.141522e-06	9.347280e-06
754           	7.094148e-06	9.142025e-06	9.057944e-06
755           	6.795955e-06	9.131567e-06	8.331739e-06
756           	6.137651e-06	9.133366e-06	8.155116e-06
757           	6.242768e-06	9.125151e-06	7.977606e-06
758           	6.312782e-06	9.127946e-06	7.811078e-06
759           	6.162359e-06	9.121008e-06	7.617724e-06
760           	6.819296e-06	9.131357e-06	9.315312e-06
761           	7.183616e-06	9.120477e-06	8.681455e-06
762           	6.576759e-06	9.119782e-06	8.750282e-06
763           	7.099625e-06	9.112517e-06	8.384267e-06
764           	6.967420e-06	9.114510e-06	8.095427e-06
765           	6.568670e-06	9.106979e-06	7.928090e-06
766           	7.089825e-06	9.112858e-06	8.996931e-06
767           	7.525075e-06	9.108357e-06	9.057901e-06
768           	6.975515e-06	9.111849e-06	8.900868e-06
769           	7.336873e-06	9.104382e-06	8.430036e-06
770           	7.541111e-06	9.106150e-06	8.405490e-06
771           	7.470270e-06	9.101341e-06	8.425771e-06
772           	7.446306e-06	9.102030e-06	8.162986e-06
773           	7.555383e-06	9.093911e-06	8.008153e-06
774           	7.703496e-06	9.097141e-06	8.098120e-06
775           	7.051855e-06	9.090867e-06	7.848575e-06
776           	7.771940e-06	9.093074e-06	8.024050e-06
777           	8.523571e-06	9.086509e-06	7.864872e-06
778           	7.363853e-06	9.088505e-06	7.861421e-06
779           	7.308900e-06	9.080692e-06	7.846357e-06
780           	7.275296e-06	9.082351e-06	7.823043e-06
781           	6.943234e-06	9.075217e-06	7.731818e-06
782           	7.426857e-06	9.078338e-06	8.005280e-06
783           	6.622308e-06	9.072375e-06	7.819002e-06
784           	6.877195e-06	9.075486e-06	7.807987e-06
785           	7.507427e-06	9.072745e-06	8.075744e-06
786           	6.405760e-06	9.075829e-06	7.881761e-06
787           	6.614864e-06	9.069371e-06	7.787755e-06
788           	7.124339e-06	9.085656e-06	9.285513e-06
789           	6.706716e-06	9.078923e-06	9.360801e-06
790           	6.594418e-06	9.079790e-06	9.091308e-06
791           	6.743465e-06	9.067526e-06	8.200914e-06
792           	5.807843e-06	9.069176e-06	8.016098e-06
793           	6.025402e-06	9.061506e-06	7.798309e-06
794           	7.012717e-06	9.070720e-06	8.494626e-06
795           	6.873499e-06	9.064201e-06	8.078610e-06
796           	5.932895e-06	9.062272e-06	7.681936e-06
797           	6.909742e-06	9.056668e-06	8.271654e-06
798           	7.366627e-06	9.060810e-06	8.766860e-06
799           	6.436846e-06	9.053843e-06	8.641516e-06
800           	7.241666e-06	9.056490e-06	8.480877e-06
801           	7.230578e-06	9.050994e-06	8.429815e-06
802           	7.369474e-06	9.051432e-06	8.145223e-06
803           	7.668790e-06	9.046229e-06	8.506321e-06
804           	7.736638e-06	9.048117e-06	8.600397e-06
805           	7.792122e-06	9.040042e-06	8.338973e-06
806           	7.857510e-06	9.041422e-06	8.287510e-06
807           	7.788913e-06	9.044717e-06	8.599880e-06
808           	8.001552e-06	9.046725e-06	8.459240e-06
809           	7.945618e-06	9.038351e-06	8.230553e-06
810           	7.661104e-06	9.040377e-06	8.235416e-06
811           	7.004233e-06	9.032598e-06	7.960468e-06
812           	7.406714e-06	9.031067e-06	8.087319e-06
813           	6.920585e-06	9.025247e-06	7.825703e-06
814           	6.577697e-06	9.025578e-06	8.236287e-06
815           	7.398357e-06	9.019083e-06	8.025047e-06
816           	6.330004e-06	9.021738e-06	7.930802e-06
817           	6.524906e-06	9.020343e-06	8.379788e-06
818           	7.312653e-06	9.021971e-06	8.109687e-06
819           	6.019111e-06	9.023629e-06	8.635663e-06
820           	6.393004e-06	9.025968e-06	8.796827e-06
821           	6.455931e-06	9.019325e-06	8.551691e-06
822           	6.005979e-06	9.020690e-06	8.451553e-06
823           	5.835864e-06	9.011748e-06	7.967404e-06
824           	5.698318e-06	9.011765e-06	7.762921e-06
825           	5.641115e-06	9.004640e-06	7.664362e-06
826           	5.632295e-06	9.006514e-06	7.549954e-06
827           	5.471377e-06	9.001926e-06	7.815951e-06
828           	5.710966e-06	9.005191e-06	7.711705e-06
829           	5.514332e-06	8.998945e-06	7.834148e-06
830           	5.750425e-06	9.001727e-06	7.773417e-06
831           	5.559255e-06	8.994907e-06	7.584517e-06
832           	6.291756e-06	8.999166e-06	7.949174e-06
833           	5.700153e-06	8.992128e-06	7.694881e-06
834           	5.906221e-06	8.993953e-06	7.669465e-06
835           	5.582923e-06	8.987867e-06	7.720085e-06
836           	5.563059e-06	8.990880e-06	7.769285e-06
837           	5.560511e-06	8.984604e-06	7.688016e-06
838           	5.473998e-06	8.987376e-06	7.662726e-06
839           	6.146727e-06	8.981840e-06	7.952667e-06
840           	5.694007e-06	8.984757e-06	7.804608e-06
841           	5.968501e-06	8.977913e-06	7.672756e-06
842           	6.677357e-06	8.995152e-06	9.415309e-06
843           	6.502625e-06	8.987543e-06	9.146250e-06
844           	6.154453e-06	8.992320e-06	9.176345e-06
845           	6.606884e-06	8.984221e-06	8.710229e-06
846           	6.661117e-06	8.982232e-06	8.056060e-06
847           	5.943522e-06	8.975002e-06	7.787718e-06
848           	6.146816e-06	8.978367e-06	7.925582e-06
849           	5.985659e-06	8.972678e-06	7.620801e-06
850           	6.090091e-06	8.976515e-06	8.262159e-06
851           	7.169277e-06	8.968206e-06	8.553962e-06
852           	6.299302e-06	8.965816e-06	8.496664e-06
853           	6.411905e-06	8.958289e-06	8.170510e-06
854           	6.515146e-06	8.963022e-06	8.006631e-06
855           	5.933069e-06	8.956105e-06	7.686701e-06
856           	6.281150e-06	8.962167e-06	8.413185e-06
857           	7.247833e-06	8.957011e-06	8.481486e-06
858           	6.415404e-06	8.959227e-06	8.160327e-06
859           	6.394963e-06	8.950113e-06	8.375356e-06
860           	6.893929e-06	8.952389e-06	8.120087e-06
861           	6.748804e-06	8.946098e-06	7.890782e-06
862           	6.280186e-06	8.948814e-06	7.694556e-06
863           	6.360562e-06	8.942975e-06	7.607135e-06
864           	6.153644e-06	8.945649e-06	7.557669e-06
865           	6.219750e-06	8.939130e-06	7.470805e-06
866           	6.230940e-06	8.940491e-06	7.489044e-06
867           	6.999080e-06	8.937228e-06	7.879630e-06
868           	6.178316e-06	8.940324e-06	7.645469e-06
869           	6.449617e-06	8.932329e-06	7.549622e-06
870           	6.269369e-06	8.934324e-06	7.635539e-06
871           	5.954180e-06	8.927527e-06	7.607234e-06
872           	5.991029e-06	8.930325e-06	7.621047e-06
873           	5.922680e-06	8.923816e-06	7.552161e-06
874           	6.527824e-06	8.928465e-06	7.778267e-06
875           	5.703513e-06	8.922596e-06	7.518937e-06
876           	5.998188e-06	8.925843e-06	7.436690e-06
877           	5.662209e-06	8.922685e-06	7.631146e-06
878           	5.551817e-06	8.925166e-06	7.533136e-06
879           	6.114170e-06	8.934619e-06	9.434525e-06
880           	6.650264e-06	8.936589e-06	9.254843e-06
881           	6.098832e-06	8.926628e-06	8.658898e-06
882           	6.328650e-06	8.927858e-06	8.325247e-06
883           	5.598258e-06	8.917587e-06	7.692839e-06
884           	5.866412e-06	8.918891e-06	7.457770e-06
885           	5.412837e-06	8.912582e-06	7.674104e-06
886           	5.513197e-06	8.915262e-06	7.579351e-06
887           	6.353504e-06	8.916750e-06	8.829741e-06
888           	6.565303e-06	8.914779e-06	8.388760e-06
889           	6.182909e-06	8.904566e-06	8.339964e-06
890           	6.478772e-06	8.904530e-06	7.968878e-06
891           	5.664228e-06	8.897375e-06	7.628069e-06
892           	6.047007e-06	8.902055e-06	8.136610e-06
893           	5.995006e-06	8.895224e-06	7.883510e-06
894           	6.090710e-06	8.903625e-06	8.655537e-06
895           	6.817988e-06	8.896392e-06	8.288105e-06
896           	6.492323e-06	8.898499e-06	8.191579e-06
897           	6.799449e-06	8.892058e-06	8.107961e-06
898           	6.779612e-06	8.897976e-06	8.330291e-06
899           	6.775434e-06	8.889791e-06	8.046415e-06
900           	6.290308e-06	8.890517e-06	7.833388e-06
901           	6.490784e-06	8.883983e-06	7.628249e-06
902           	7.204596e-06	8.891527e-06	8.188791e-06
903           	7.172996e-06	8.885373e-06	7.943192e-06
904           	6.491918e-06	8.883892e-06	7.718632e-06
905           	6.624114e-06	8.876198e-06	7.786452e-06
906           	6.536364e-06	8.877955e-06	7.706105e-06
907           	6.217616e-06	8.870227e-06	7.711158e-06
908           	6.509044e-06	8.872659e-06	7.612135e-06
909           	6.198293e-06	8.869478e-06	7.820862e-06
910           	6.261835e-06	8.872983e-06	7.760744e-06
911           	6.212793e-06	8.866828e-06	7.587114e-06
912           	5.943886e-06	8.871450e-06	7.722989e-06
913           	6.194485e-06	8.865439e-06	7.736651e-06
914           	6.152683e-06	8.867529e-06	7.622660e-06
915           	6.768500e-06	8.866398e-06	8.401468e-06
916           	6.993813e-06	8.868892e-06	8.335705e-06
917           	6.468221e-06	8.863278e-06	8.205918e-06
918           	6.891144e-06	8.870896e-06	8.066544e-06
919           	6.280327e-06	8.862047e-06	7.682129e-06
920           	6.224068e-06	8.862296e-06	7.704227e-06
921           	6.933052e-06	8.854014e-06	7.937161e-06
922           	6.094391e-06	8.856514e-06	7.779558e-06
923           	6.283374e-06	8.850592e-06	7.670556e-06
924           	6.046481e-06	8.852945e-06	7.498459e-06
925           	5.680068e-06	8.847906e-06	7.542707e-06
926           	5.886346e-06	8.850504e-06	7.610366e-06
927           	5.895230e-06	8.843130e-06	7.393299e-06
928           	6.341643e-06	8.851447e-06	8.253240e-06
929           	6.741692e-06	8.844522e-06	7.961222e-06
930           	6.171583e-06	8.846321e-06	8.014911e-06
931           	6.449866e-06	8.839327e-06	7.953649e-06
932           	6.144912e-06	8.840792e-06	7.739992e-06
933           	6.290943e-06	8.834417e-06	7.990523e-06
934           	7.028186e-06	8.837112e-06	7.839178e-06
935           	6.293769e-06	8.835995e-06	8.584193e-06
936           	6.611776e-06	8.838644e-06	8.337765e-06
937           	6.701362e-06	8.831285e-06	8.081042e-06
938           	6.869730e-06	8.833201e-06	8.026076e-06
939           	6.876980e-06	8.832446e-06	7.959401e-06
940           	6.384095e-06	8.832819e-06	7.663883e-06
941           	6.399928e-06	8.824659e-06	7.766171e-06
942           	6.508630e-06	8.827653e-06	7.754751e-06
943           	6.644961e-06	8.820699e-06	7.551407e-06
944           	7.497861e-06	8.827233e-06	8.148950e-06
945           	7.887984e-06	8.819368e-06	7.815207e-06
946           	7.544211e-06	8.817773e-06	7.924267e-06
947           	7.062419e-06	8.809855e-06	7.586448e-06
948           	7.964397e-06	8.814471e-06	7.824333e-06
949           	7.278858e-06	8.808582e-06	7.623931e-06
950           	7.819744e-06	8.814355e-06	7.894982e-06
951           	7.855502e-06	8.807825e-06	7.648729e-06
952           	8.015166e-06	8.813852e-06	8.228343e-06
953           	9.174579e-06	8.806633e-06	8.143169e-06
954           	7.984272e-06	8.807882e-06	7.847335e-06
955           	7.859379e-06	8.799617e-06	7.681887e-06
956           	7.680987e-06	8.802636e-06	7.535619e-06
957           	7.693151e-06	8.796101e-06	7.378753e-06
958           	7.773404e-06	8.800953e-06	7.525765e-06
959           	7.489330e-06	8.794186e-06	7.285985e-06
960           	7.404900e-06	8.796319e-06	7.263904e-06
961           	7.600772e-06	8.790212e-06	7.258904e-06
962           	7.581927e-06	8.792137e-06	7.092074e-06
963           	7.088274e-06	8.784981e-06	7.404959e-06
964           	7.145895e-06	8.787870e-06	7.350495e-06
965           	7.079515e-06	8.781448e-06	7.228146e-06
966           	6.943661e-06	8.784996e-06	7.302357e-06
967           	6.869961e-06	8.779242e-06	7.238615e-06
968           	6.746511e-06	8.782516e-06	7.154148e-06
969           	6.534536e-06	8.778820e-06	7.405863e-06
970           	6.551313e-06	8.781854e-06	7.254513e-06
971           	6.241506e-06	8.775333e-06	7.118169e-06
972           	6.745021e-06	8.786286e-06	8.069369e-06
973           	6.542831e-06	8.778699e-06	8.009583e-06
974           	6.121574e-06	8.780944e-06	7.977548e-06
975           	6.558651e-06	8.775044e-06	7.950782e-06
976           	5.626322e-06	8.777066e-06	7.721893e-06
977           	5.419452e-06	8.771010e-06	7.727553e-06
978           	5.688653e-06	8.773997e-06	7.486121e-06
979           	5.467154e-06	8.766659e-06	7.162975e-06
980           	5.255954e-06	8.770831e-06	7.301682e-06
981           	5.271435e-06	8.764156e-06	7.150652e-06
982           	5.360075e-06	8.766234e-06	7.048402e-06
983           	6.038172e-06	8.764704e-06	7.986679e-06
984           	6.398544e-06	8.766617e-06	7.789513e-06
985           	5.805371e-06	8.758996e-06	7.763200e-06
986           	6.165162e-06	8.763319e-06	8.227392e-06
987           	6.214030e-06	8.755001e-06	7.827668e-06
988           	5.774275e-06	8.755288e-06	7.638900e-06
989           	5.956967e-06	8.748075e-06	7.838432e-06
990           	5.837040e-06	8.751322e-06	7.648819e-06
991           	5.717607e-06	8.750246e-06	8.127563e-06
992           	6.783101e-06	8.754069e-06	7.884077e-06
993           	5.848690e-06	8.744660e-06	7.879489e-06
994           	6.327991e-06	8.747704e-06	7.783139e-06
995           	5.793610e-06	8.740968e-06	7.487100e-06
996           	5.894955e-06	8.744221e-06	7.335159e-06
997           	5.781423e-06	8.738649e-06	7.285763e-06
998           	5.799271e-06	8.741841e-06	7.227436e-06
999           	5.596005e-06	8.734058e-06	7.338105e-06
1000          	5.884305e-06	8.736626e-06	7.241247e-06
1001          	5.587380e-06	8.732180e-06	7.555503e-06
1002          	5.536609e-06	8.734879e-06	7.468702e-06
1003          	5.674852e-06	8.728239e-06	7.415320e-06
1004          	6.317390e-06	8.733380e-06	7.871003e-06
1005          	6.572984e-06	8.727701e-06	7.724902e-06
1006          	5.959516e-06	8.730949e-06	7.637122e-06
1007          	6.145185e-06	8.727350e-06	7.625427e-06
1008          	6.924915e-06	8.738289e-06	8.393554e-06
1009          	6.674982e-06	8.730001e-06	7.967743e-06
1010          	6.239695e-06	8.728262e-06	7.983930e-06
1011          	6.315502e-06	8.721338e-06	8.149585e-06
1012          	5.927465e-06	8.722771e-06	7.720078e-06
1013          	5.960893e-06	8.714316e-06	7.308430e-06
1014          	5.736767e-06	8.717352e-06	7.207001e-06
1015          	5.504993e-06	8.710779e-06	7.009265e-06
1016          	5.604440e-06	8.713652e-06	7.098005e-06
1017          	5.517981e-06	8.707386e-06	7.074279e-06
1018          	5.620073e-06	8.710504e-06	7.022245e-06
1019          	5.485749e-06	8.704139e-06	7.012011e-06
1020          	5.624679e-06	8.706664e-06	7.066624e-06
1021          	5.426256e-06	8.700078e-06	7.063843e-06
1022          	5.459518e-06	8.702513e-06	7.091411e-06
1023          	5.212062e-06	8.696384e-06	7.079810e-06
1024          	5.399417e-06	8.699784e-06	7.285223e-06
1025          	5.434218e-06	8.693671e-06	7.182326e-06
