# y+ ()       
# Time        	patch         	min           	max           	average       
2500          	airfoil-l1	1.020233e-01	1.941518e-01	1.725362e-01
2500          	wall-l1	2.482690e+01	2.574563e+01	2.531679e+01
2500          	airfoil-l2	7.248361e-02	1.610020e-01	1.260100e-01
2500          	wall-l2	2.575784e+01	2.892513e+01	2.716082e+01
2500          	wall-h2	2.644709e+01	3.054228e+01	2.816749e+01
2500          	airfoil-h2	7.228217e-02	1.600915e-01	1.264872e-01
2500          	wall-h1	2.541662e+01	2.643349e+01	2.595701e+01
2500          	airfoil-h1	9.169303e-02	1.932316e-01	1.710361e-01
2550          	airfoil-l1	1.020236e-01	1.941518e-01	1.725361e-01
2550          	wall-l1	2.482850e+01	2.574687e+01	2.531809e+01
2550          	airfoil-l2	7.246297e-02	1.610018e-01	1.260075e-01
2550          	wall-l2	2.575910e+01	2.892480e+01	2.716148e+01
2550          	wall-h2	2.644730e+01	3.054058e+01	2.816707e+01
2550          	airfoil-h2	7.226146e-02	1.600913e-01	1.264846e-01
2550          	wall-h1	2.541769e+01	2.643369e+01	2.595745e+01
2550          	airfoil-h1	9.169266e-02	1.932314e-01	1.710359e-01
2600          	airfoil-l1	1.020237e-01	1.941517e-01	1.725359e-01
2600          	wall-l1	2.482984e+01	2.574819e+01	2.531959e+01
2600          	airfoil-l2	7.244231e-02	1.610016e-01	1.260049e-01
2600          	wall-l2	2.576042e+01	2.892587e+01	2.716268e+01
2600          	wall-h2	2.644784e+01	3.053939e+01	2.816705e+01
2600          	airfoil-h2	7.224079e-02	1.600911e-01	1.264821e-01
2600          	wall-h1	2.541818e+01	2.643422e+01	2.595815e+01
2600          	airfoil-h1	9.169232e-02	1.932313e-01	1.710358e-01
2650          	airfoil-l1	1.020239e-01	1.941517e-01	1.725358e-01
2650          	wall-l1	2.483100e+01	2.575016e+01	2.532118e+01
2650          	airfoil-l2	7.242147e-02	1.610014e-01	1.260025e-01
2650          	wall-l2	2.576240e+01	2.892765e+01	2.716429e+01
2650          	wall-h2	2.644915e+01	3.053856e+01	2.816760e+01
2650          	airfoil-h2	7.221989e-02	1.600909e-01	1.264796e-01
2650          	wall-h1	2.541842e+01	2.643555e+01	2.595899e+01
2650          	airfoil-h1	9.169219e-02	1.932314e-01	1.710356e-01
2700          	airfoil-l1	1.020239e-01	1.941516e-01	1.725357e-01
2700          	wall-l1	2.483216e+01	2.575075e+01	2.532232e+01
2700          	airfoil-l2	7.240078e-02	1.610012e-01	1.260000e-01
2700          	wall-l2	2.576299e+01	2.892803e+01	2.716501e+01
2700          	wall-h2	2.644886e+01	3.053733e+01	2.816743e+01
2700          	airfoil-h2	7.219904e-02	1.600907e-01	1.264772e-01
2700          	wall-h1	2.541916e+01	2.643526e+01	2.595967e+01
2700          	airfoil-h1	9.169188e-02	1.932310e-01	1.710355e-01
2750          	airfoil-l1	1.020237e-01	1.941515e-01	1.725355e-01
2750          	wall-l1	2.483422e+01	2.575163e+01	2.532322e+01
2750          	airfoil-l2	7.238009e-02	1.610011e-01	1.259976e-01
2750          	wall-l2	2.576385e+01	2.892828e+01	2.716557e+01
2750          	wall-h2	2.644952e+01	3.053665e+01	2.816761e+01
2750          	airfoil-h2	7.217814e-02	1.600905e-01	1.264748e-01
2750          	wall-h1	2.542091e+01	2.643593e+01	2.596029e+01
2750          	airfoil-h1	9.169204e-02	1.932310e-01	1.710353e-01
2800          	airfoil-l1	1.020236e-01	1.941513e-01	1.725354e-01
2800          	wall-l1	2.483460e+01	2.575251e+01	2.532412e+01
2800          	airfoil-l2	7.235966e-02	1.610009e-01	1.259952e-01
2800          	wall-l2	2.576472e+01	2.892701e+01	2.716556e+01
2800          	wall-h2	2.645021e+01	3.053574e+01	2.816770e+01
2800          	airfoil-h2	7.215754e-02	1.600903e-01	1.264724e-01
2800          	wall-h1	2.542155e+01	2.643662e+01	2.596119e+01
2800          	airfoil-h1	9.169210e-02	1.932309e-01	1.710352e-01
2850          	airfoil-l1	1.020233e-01	1.941511e-01	1.725352e-01
2850          	wall-l1	2.483473e+01	2.575348e+01	2.532496e+01
2850          	airfoil-l2	7.233935e-02	1.610007e-01	1.259929e-01
2850          	wall-l2	2.576570e+01	2.892570e+01	2.716559e+01
2850          	wall-h2	2.645143e+01	3.053556e+01	2.816830e+01
2850          	airfoil-h2	7.213709e-02	1.600901e-01	1.264700e-01
2850          	wall-h1	2.542202e+01	2.643783e+01	2.596225e+01
2850          	airfoil-h1	9.169224e-02	1.932309e-01	1.710350e-01
2900          	airfoil-l1	1.020232e-01	1.941511e-01	1.725351e-01
2900          	wall-l1	2.483656e+01	2.575424e+01	2.532586e+01
2900          	airfoil-l2	7.231900e-02	1.610005e-01	1.259905e-01
2900          	wall-l2	2.576645e+01	2.892583e+01	2.716604e+01
2900          	wall-h2	2.645237e+01	3.053609e+01	2.816912e+01
2900          	airfoil-h2	7.211661e-02	1.600900e-01	1.264676e-01
2900          	wall-h1	2.542399e+01	2.643879e+01	2.596336e+01
2900          	airfoil-h1	9.169244e-02	1.932309e-01	1.710349e-01
2950          	airfoil-l1	1.020229e-01	1.941509e-01	1.725349e-01
2950          	wall-l1	2.483770e+01	2.575486e+01	2.532669e+01
2950          	airfoil-l2	7.229868e-02	1.610003e-01	1.259882e-01
2950          	wall-l2	2.576708e+01	2.892554e+01	2.716625e+01
2950          	wall-h2	2.645328e+01	3.053623e+01	2.816983e+01
2950          	airfoil-h2	7.209620e-02	1.600898e-01	1.264653e-01
2950          	wall-h1	2.542557e+01	2.643969e+01	2.596452e+01
2950          	airfoil-h1	9.169245e-02	1.932307e-01	1.710348e-01
3000          	airfoil-l1	1.020227e-01	1.941507e-01	1.725347e-01
3000          	wall-l1	2.483799e+01	2.575574e+01	2.532754e+01
3000          	airfoil-l2	7.227850e-02	1.610001e-01	1.259860e-01
3000          	wall-l2	2.576795e+01	2.892420e+01	2.716627e+01
3000          	wall-h2	2.645451e+01	3.053561e+01	2.817044e+01
3000          	airfoil-h2	7.207597e-02	1.600896e-01	1.264630e-01
3000          	wall-h1	2.542606e+01	2.644093e+01	2.596568e+01
3000          	airfoil-h1	9.169259e-02	1.932308e-01	1.710347e-01
